person_id,arrest_date,arrest_id,law_code
8931,2011-07-08,a4e6ef8d,misdemeanor
9479,2011-07-08,bca52a7b,misdemeanor
9680,2011-07-08,901f1672,misdemeanor
9982,2011-07-08,348e2ef2,misdemeanor
10343,2011-07-08,28d4e711,misdemeanor
10514,2011-07-08,61909b86,misdemeanor
11194,2011-07-08,95b31677,misdemeanor
11269,2011-07-08,9846d709,misdemeanor
11462,2011-07-08,90e1e9ae,felony
11544,2011-07-08,3fa4fd1c,misdemeanor
11849,2011-07-08,852bc6a7,misdemeanor
11898,2011-07-08,6b98beb3,felony
12091,2011-07-08,af8a3ed1,misdemeanor
12512,2011-07-08,a6c70662,felony
12734,2011-07-08,13d5ec8f,misdemeanor
13622,2011-07-08,5a048d7c,misdemeanor
13855,2011-07-08,e7f60f86,misdemeanor
14498,2011-07-08,ea8f88eb,misdemeanor
14536,2011-07-08,4d3d0424,misdemeanor
14566,2011-07-08,93757f4f,misdemeanor
14596,2011-07-08,cfca1018,felony
14818,2011-07-08,c0e13e90,misdemeanor
14882,2011-07-08,8efc4a09,felony
14942,2011-07-08,5ddc1cb0,misdemeanor
14965,2011-07-08,d4fe831e,misdemeanor
16056,2011-07-08,214bd2e7,misdemeanor
16995,2011-07-08,a1c1b1d3,felony
17103,2011-07-08,de89286d,felony
17150,2011-07-08,b40fbee2,misdemeanor
18495,2011-07-08,cb4faf75,misdemeanor
19032,2011-07-08,acd810d5,misdemeanor
19320,2011-07-08,675f38fb,misdemeanor
19621,2011-07-08,35b66668,misdemeanor
72,2011-07-09,b627fd1a,misdemeanor
643,2011-07-09,40388a9b,misdemeanor
681,2011-07-09,0e5a783f,misdemeanor
684,2011-07-09,b55da5cc,misdemeanor
731,2011-07-09,4ec994e6,misdemeanor
985,2011-07-09,144ed149,misdemeanor
1249,2011-07-09,b973f929,misdemeanor
1567,2011-07-09,269647f4,misdemeanor
4364,2011-07-09,824099d6,misdemeanor
5325,2011-07-09,fdded89f,felony
5336,2011-07-09,bc0c9f1b,misdemeanor
5835,2011-07-09,3aa7b668,misdemeanor
6217,2011-07-09,a7ad0c34,misdemeanor
6667,2011-07-09,b39dfa2f,misdemeanor
6768,2011-07-09,b3f1fc9e,misdemeanor
6876,2011-07-09,2684768a,misdemeanor
7843,2011-07-09,ff1cc0db,misdemeanor
11099,2011-07-09,eaa8e53b,misdemeanor
11309,2011-07-09,87b19c58,misdemeanor
12062,2011-07-09,7e1c53a7,felony
12297,2011-07-09,c7f2851d,felony
13023,2011-07-09,42f807d1,misdemeanor
14708,2011-07-09,4daf0d96,misdemeanor
15169,2011-07-09,8b19127c,misdemeanor
15250,2011-07-09,a4948669,misdemeanor
15881,2011-07-09,5f654af3,misdemeanor
17360,2011-07-09,c49ed514,misdemeanor
17594,2011-07-09,37f62434,misdemeanor
18231,2011-07-09,3bd4ba17,misdemeanor
18309,2011-07-09,bd51b614,felony
18971,2011-07-09,300fa993,felony
19116,2011-07-09,e6fd2b42,misdemeanor
19325,2011-07-09,28f72d5f,misdemeanor
506,2011-07-10,a30aba3b,felony
871,2011-07-10,32dc1dd3,misdemeanor
965,2011-07-10,481a6998,misdemeanor
1425,2011-07-10,6d842128,misdemeanor
1465,2011-07-10,76a06266,misdemeanor
1635,2011-07-10,563d214b,misdemeanor
1660,2011-07-10,edce86ca,misdemeanor
1674,2011-07-10,cdbefbc7,felony
2261,2011-07-10,92230c4b,misdemeanor
2454,2011-07-10,5595f02d,misdemeanor
2471,2011-07-10,8314f4ef,felony
3088,2011-07-10,62a2e4bc,misdemeanor
3798,2011-07-10,7348dcc9,misdemeanor
3876,2011-07-10,7320b40e,misdemeanor
4024,2011-07-10,5e29c026,misdemeanor
4732,2011-07-10,2d3a2974,misdemeanor
4865,2011-07-10,fb4418b8,felony
5268,2011-07-10,79ec3ed8,misdemeanor
5956,2011-07-10,9b6c1f06,misdemeanor
6359,2011-07-10,d6c1a650,misdemeanor
6370,2011-07-10,8194de23,misdemeanor
7057,2011-07-10,146b91fd,felony
7442,2011-07-10,15d84c61,felony
7968,2011-07-10,e21bb54a,misdemeanor
8710,2011-07-10,780be498,misdemeanor
11528,2011-07-10,7c44a155,misdemeanor
11657,2011-07-10,75780e2a,felony
12702,2011-07-10,23b838b4,felony
14044,2011-07-10,6be74a57,misdemeanor
14403,2011-07-10,87b7687d,misdemeanor
14482,2011-07-10,e5b536c0,felony
14585,2011-07-10,89289cc0,misdemeanor
15966,2011-07-10,2e493869,felony
17181,2011-07-10,e73d5ee2,misdemeanor
17538,2011-07-10,bc52fbf1,misdemeanor
18226,2011-07-10,1271d458,felony
18307,2011-07-10,1056d5e2,misdemeanor
18590,2011-07-10,cba35016,misdemeanor
19663,2011-07-10,5dd3eff0,misdemeanor
261,2011-07-11,d6ce21db,misdemeanor
373,2011-07-11,5b451ab2,felony
1381,2011-07-11,aa5bbd68,misdemeanor
2236,2011-07-11,87c38e49,misdemeanor
2730,2011-07-11,7be5b970,misdemeanor
2782,2011-07-11,deb933d0,misdemeanor
3697,2011-07-11,1bd82b1b,felony
4533,2011-07-11,cb4a77ee,felony
4918,2011-07-11,0f99a53a,misdemeanor
4990,2011-07-11,3ca81fe1,felony
5532,2011-07-11,ab1feb14,misdemeanor
6035,2011-07-11,e694ab68,misdemeanor
6125,2011-07-11,af8b51cd,felony
6790,2011-07-11,744dac64,misdemeanor
7362,2011-07-11,00683121,felony
8522,2011-07-11,880b8c2f,misdemeanor
9412,2011-07-11,6be238ce,misdemeanor
9683,2011-07-11,ef1152f1,felony
9909,2011-07-11,3a1b6de8,felony
11039,2011-07-11,d264b4df,misdemeanor
12002,2011-07-11,f44cbcd6,misdemeanor
13372,2011-07-11,b3ba9492,misdemeanor
14595,2011-07-11,68f5b35a,misdemeanor
14635,2011-07-11,ade0b1a0,felony
15613,2011-07-11,98d7f673,felony
15839,2011-07-11,26dcf07d,misdemeanor
16936,2011-07-11,92295be3,misdemeanor
16960,2011-07-11,396b2af5,misdemeanor
19457,2011-07-11,ebba7837,misdemeanor
679,2011-07-12,01cdc4ce,misdemeanor
698,2011-07-12,6309e3a8,misdemeanor
1284,2011-07-12,20d4541b,felony
1316,2011-07-12,3eebdda2,misdemeanor
4065,2011-07-12,c2731e63,felony
4420,2011-07-12,d02dbbd2,misdemeanor
4613,2011-07-12,c912b77d,felony
5240,2011-07-12,a595035e,misdemeanor
5413,2011-07-12,b91c90c6,misdemeanor
6333,2011-07-12,dffccf92,misdemeanor
7014,2011-07-12,631e3e51,misdemeanor
7233,2011-07-12,b4cba5a9,misdemeanor
9729,2011-07-12,1eb790ec,misdemeanor
10391,2011-07-12,8c2331cb,misdemeanor
11868,2011-07-12,18e156ea,misdemeanor
12685,2011-07-12,7eeabc93,misdemeanor
12732,2011-07-12,7e88be20,felony
12734,2011-07-12,a9c4c8fb,misdemeanor
13019,2011-07-12,df3a6a18,misdemeanor
13222,2011-07-12,a18db27e,misdemeanor
13232,2011-07-12,8e9d8207,misdemeanor
13260,2011-07-12,9617910c,misdemeanor
15356,2011-07-12,724c8b94,misdemeanor
15426,2011-07-12,cb044334,misdemeanor
15670,2011-07-12,b7355797,misdemeanor
15695,2011-07-12,733da702,misdemeanor
15835,2011-07-12,2fbba953,misdemeanor
16376,2011-07-12,11c263b9,misdemeanor
16542,2011-07-12,99b09aca,misdemeanor
17334,2011-07-12,d635f439,felony
18231,2011-07-12,d3406c5a,felony
18478,2011-07-12,209323b1,felony
18529,2011-07-12,9287ab86,misdemeanor
19509,2011-07-12,5b795f99,misdemeanor
19557,2011-07-12,1d57f5f3,misdemeanor
1332,2011-07-13,0a008cc9,misdemeanor
2086,2011-07-13,c3103b4f,misdemeanor
2088,2011-07-13,e18a22c4,felony
2901,2011-07-13,6c78b150,misdemeanor
3760,2011-07-13,14785b85,misdemeanor
5308,2011-07-13,153646a8,misdemeanor
7153,2011-07-13,90500985,misdemeanor
7464,2011-07-13,16df11ee,felony
8651,2011-07-13,522b8fca,misdemeanor
8968,2011-07-13,1006a2b1,misdemeanor
9862,2011-07-13,7d7c3569,felony
10113,2011-07-13,e4f5e3c2,misdemeanor
10348,2011-07-13,efde537a,misdemeanor
10771,2011-07-13,752fcba9,misdemeanor
11522,2011-07-13,81450639,misdemeanor
12086,2011-07-13,f8b5de03,misdemeanor
14273,2011-07-13,9863c3d6,misdemeanor
14867,2011-07-13,1b04368f,misdemeanor
15322,2011-07-13,1e8cdb31,misdemeanor
15769,2011-07-13,359c0cde,misdemeanor
16649,2011-07-13,a568d48f,misdemeanor
17182,2011-07-13,d9d20ed9,misdemeanor
17660,2011-07-13,ad039475,felony
17812,2011-07-13,1b01b3af,misdemeanor
19073,2011-07-13,92d0cdb3,misdemeanor
731,2011-07-14,70e40b34,felony
1193,2011-07-14,2aa34568,misdemeanor
3701,2011-07-14,f784fd61,misdemeanor
3768,2011-07-14,48d2feed,felony
3932,2011-07-14,7adf7b9d,misdemeanor
4508,2011-07-14,4fcc0fa9,misdemeanor
5312,2011-07-14,7c95a179,misdemeanor
5672,2011-07-14,08f39b28,felony
6212,2011-07-14,d31a6045,misdemeanor
7046,2011-07-14,f55f8281,misdemeanor
7186,2011-07-14,faf0199b,misdemeanor
8448,2011-07-14,ee0e1395,misdemeanor
8490,2011-07-14,af5dca45,misdemeanor
8946,2011-07-14,90686d9c,misdemeanor
9295,2011-07-14,12926ddb,misdemeanor
10341,2011-07-14,e14eb06d,misdemeanor
13657,2011-07-14,3b6e7ff7,misdemeanor
14342,2011-07-14,6540d615,misdemeanor
15060,2011-07-14,ce421ae4,misdemeanor
15494,2011-07-14,cf746bf1,misdemeanor
16283,2011-07-14,e8dea317,misdemeanor
16338,2011-07-14,ccf154f2,misdemeanor
17855,2011-07-14,461ec742,misdemeanor
18169,2011-07-14,cce80384,misdemeanor
19864,2011-07-14,18acff60,misdemeanor
1119,2011-07-15,f3fcadbf,misdemeanor
2913,2011-07-15,03744ac2,misdemeanor
3210,2011-07-15,bd50ec4f,felony
6478,2011-07-15,8bd96db2,misdemeanor
7143,2011-07-15,e3b07585,misdemeanor
7228,2011-07-15,5190e284,felony
8376,2011-07-15,65408265,misdemeanor
8463,2011-07-15,5ab0382e,felony
10482,2011-07-15,b0ded927,misdemeanor
10775,2011-07-15,13b71ad8,misdemeanor
10917,2011-07-15,7f678c8a,misdemeanor
11756,2011-07-15,d076bece,misdemeanor
12914,2011-07-15,9de0b1a3,misdemeanor
13171,2011-07-15,6707afc2,felony
14530,2011-07-15,66dce796,misdemeanor
14949,2011-07-15,abf4857b,felony
15244,2011-07-15,f5ffed48,misdemeanor
17417,2011-07-15,bbf5a1b4,misdemeanor
17688,2011-07-15,e85b1a2b,felony
18416,2011-07-15,62623bf8,misdemeanor
18678,2011-07-15,402cca94,misdemeanor
19360,2011-07-15,32a59951,misdemeanor
19403,2011-07-15,f5588473,misdemeanor
19761,2011-07-15,c4cd2fe5,felony
379,2011-07-16,dd12e0cf,misdemeanor
738,2011-07-16,d9ac95d1,misdemeanor
2028,2011-07-16,751b18ef,felony
2106,2011-07-16,a91dfc31,misdemeanor
2130,2011-07-16,6beaca9b,misdemeanor
2166,2011-07-16,f8fb1ef8,misdemeanor
4313,2011-07-16,e94a82c9,misdemeanor
4528,2011-07-16,0658e66c,misdemeanor
5832,2011-07-16,59d91ff7,misdemeanor
6217,2011-07-16,e6b2295a,misdemeanor
8357,2011-07-16,e24d7262,misdemeanor
9100,2011-07-16,dbbda5fe,felony
9692,2011-07-16,ead95bc7,felony
9850,2011-07-16,c1ef5fa1,misdemeanor
10324,2011-07-16,42a902aa,misdemeanor
11804,2011-07-16,959c20b8,misdemeanor
13390,2011-07-16,a3e81254,misdemeanor
14258,2011-07-16,85cf957e,misdemeanor
14471,2011-07-16,449be789,misdemeanor
14527,2011-07-16,2936fc1c,misdemeanor
14555,2011-07-16,06241ba9,misdemeanor
17119,2011-07-16,6db22faf,misdemeanor
17638,2011-07-16,bdb06183,misdemeanor
18393,2011-07-16,136843d8,misdemeanor
325,2011-07-17,c053f684,misdemeanor
497,2011-07-17,7ded561f,misdemeanor
753,2011-07-17,eb0766da,misdemeanor
892,2011-07-17,c9c1eff3,felony
1421,2011-07-17,8f87ccdd,misdemeanor
1435,2011-07-17,152b3fe0,misdemeanor
1640,2011-07-17,d4741fe5,misdemeanor
1859,2011-07-17,8cd15133,felony
1917,2011-07-17,473335bd,misdemeanor
2162,2011-07-17,f2528710,misdemeanor
2633,2011-07-17,c6c6dabe,misdemeanor
3482,2011-07-17,efce5149,misdemeanor
3629,2011-07-17,b513e7e6,misdemeanor
3849,2011-07-17,71f9551c,misdemeanor
4109,2011-07-17,17c40256,misdemeanor
4456,2011-07-17,818d6a34,misdemeanor
4557,2011-07-17,e87e3ea2,felony
5733,2011-07-17,df0b7cc2,felony
5886,2011-07-17,29cbd4c7,misdemeanor
6283,2011-07-17,53abecc5,misdemeanor
6323,2011-07-17,6c125f0e,misdemeanor
6754,2011-07-17,56b4ec5d,felony
7155,2011-07-17,9954e9c0,misdemeanor
7961,2011-07-17,eb2188cc,misdemeanor
8322,2011-07-17,70a323ab,misdemeanor
10376,2011-07-17,6073e65d,misdemeanor
11124,2011-07-17,a10b14da,misdemeanor
11768,2011-07-17,9c673bca,misdemeanor
14650,2011-07-17,424c6b9d,felony
14981,2011-07-17,db283838,felony
16198,2011-07-17,43f7c274,misdemeanor
16258,2011-07-17,7fac63b1,misdemeanor
17554,2011-07-17,10923b16,misdemeanor
19067,2011-07-17,bffecef1,misdemeanor
19342,2011-07-17,d06d52d6,misdemeanor
679,2011-07-18,075ad086,felony
1837,2011-07-18,3812013d,felony
4146,2011-07-18,40bce31e,misdemeanor
4706,2011-07-18,d91394a0,misdemeanor
4964,2011-07-18,b97bae87,felony
6174,2011-07-18,c7f6d716,misdemeanor
6206,2011-07-18,ded9f582,felony
6209,2011-07-18,159e7d65,felony
6280,2011-07-18,e7019a45,misdemeanor
7361,2011-07-18,4e526a6f,felony
8303,2011-07-18,cc128b48,misdemeanor
8855,2011-07-18,5e5f40c5,misdemeanor
8901,2011-07-18,110dd3c8,felony
8959,2011-07-18,741f619f,misdemeanor
9500,2011-07-18,fb767a4c,felony
10004,2011-07-18,dbac433c,misdemeanor
12028,2011-07-18,ffadcd13,misdemeanor
13824,2011-07-18,3332a718,misdemeanor
13973,2011-07-18,41de1e0f,felony
14135,2011-07-18,85451970,misdemeanor
14669,2011-07-18,1f284cdc,misdemeanor
15255,2011-07-18,ae99e611,misdemeanor
15975,2011-07-18,e9ad2667,felony
17280,2011-07-18,48bff8ce,misdemeanor
17731,2011-07-18,23eb7316,felony
17892,2011-07-18,5e43b0c5,misdemeanor
18609,2011-07-18,5836b778,misdemeanor
19651,2011-07-18,f5a38f4b,felony
921,2011-07-19,3a52fef2,felony
1757,2011-07-19,ede7841d,misdemeanor
2453,2011-07-19,e6057e73,felony
2564,2011-07-19,8514821e,misdemeanor
2633,2011-07-19,ec734d0c,misdemeanor
3657,2011-07-19,7fe80e07,misdemeanor
4136,2011-07-19,361a8a18,misdemeanor
4571,2011-07-19,753f4053,misdemeanor
6381,2011-07-19,628af76a,misdemeanor
6977,2011-07-19,dc9dfdc2,felony
7034,2011-07-19,2b72c4ac,misdemeanor
7865,2011-07-19,f2ed6fcc,felony
7953,2011-07-19,d3a75b1a,misdemeanor
10420,2011-07-19,aa05ccca,misdemeanor
11236,2011-07-19,6f60b6eb,felony
11431,2011-07-19,2e5c756a,misdemeanor
11537,2011-07-19,1807a5c6,misdemeanor
11943,2011-07-19,30ab9ebb,misdemeanor
12310,2011-07-19,372bdc93,misdemeanor
13000,2011-07-19,7f84f544,misdemeanor
13844,2011-07-19,84553e21,misdemeanor
14465,2011-07-19,36f931b7,felony
14552,2011-07-19,95d2b320,misdemeanor
14824,2011-07-19,e3479f60,felony
15551,2011-07-19,f9e8b4bb,misdemeanor
15769,2011-07-19,d88aa31b,misdemeanor
16555,2011-07-19,ce05ee97,misdemeanor
16935,2011-07-19,99663294,misdemeanor
16984,2011-07-19,54d13950,misdemeanor
17617,2011-07-19,786371bd,misdemeanor
18794,2011-07-19,3c0a6d53,misdemeanor
18814,2011-07-19,6f81e441,misdemeanor
18844,2011-07-19,bfed9576,misdemeanor
18927,2011-07-19,3e5e2916,felony
203,2011-07-20,f7e5395c,misdemeanor
3193,2011-07-20,7757c79b,misdemeanor
3207,2011-07-20,5d124752,misdemeanor
3646,2011-07-20,533b0a1a,misdemeanor
5255,2011-07-20,587f094f,misdemeanor
6689,2011-07-20,52c20e8d,misdemeanor
8272,2011-07-20,148b1940,misdemeanor
8367,2011-07-20,0c02ef9f,misdemeanor
9027,2011-07-20,9a542b82,misdemeanor
9965,2011-07-20,749c5932,felony
11320,2011-07-20,7f3ddf16,felony
13271,2011-07-20,582f10a4,misdemeanor
13431,2011-07-20,b5895cd6,felony
15290,2011-07-20,a9869cb0,felony
15685,2011-07-20,35c7f1ea,misdemeanor
15810,2011-07-20,7dc41578,misdemeanor
16291,2011-07-20,03ad5190,misdemeanor
16792,2011-07-20,16a82b5b,misdemeanor
16989,2011-07-20,148542a8,misdemeanor
17516,2011-07-20,302fd6c6,misdemeanor
17704,2011-07-20,c4507964,misdemeanor
17925,2011-07-20,0ea41d9e,misdemeanor
18332,2011-07-20,3754a673,felony
19070,2011-07-20,39554a30,misdemeanor
19154,2011-07-20,e7dd89b1,misdemeanor
19971,2011-07-20,6fd3a611,misdemeanor
63,2011-07-21,5deea866,misdemeanor
182,2011-07-21,74c2460e,misdemeanor
617,2011-07-21,2de8d3cb,felony
1132,2011-07-21,c23564ab,misdemeanor
1957,2011-07-21,42b1ebe0,misdemeanor
2801,2011-07-21,3619b7bb,misdemeanor
3617,2011-07-21,028c3309,misdemeanor
4162,2011-07-21,38613c98,misdemeanor
4840,2011-07-21,2d8fcf7d,misdemeanor
5337,2011-07-21,baf50cfc,misdemeanor
7127,2011-07-21,b6337882,misdemeanor
7611,2011-07-21,66d6b689,misdemeanor
8221,2011-07-21,bfdf2e55,misdemeanor
9503,2011-07-21,44155dcc,misdemeanor
10355,2011-07-21,b2b27b0e,felony
10667,2011-07-21,d246073b,felony
10802,2011-07-21,543eb8d8,misdemeanor
12578,2011-07-21,c9e3805d,misdemeanor
13190,2011-07-21,a695336e,misdemeanor
13446,2011-07-21,a5542e2e,misdemeanor
14638,2011-07-21,20e1b0e9,misdemeanor
14983,2011-07-21,e9fafecf,felony
14996,2011-07-21,01de5053,misdemeanor
15123,2011-07-21,1d7b5cdf,misdemeanor
15410,2011-07-21,3fceaa3a,misdemeanor
15621,2011-07-21,9871ed5d,misdemeanor
16565,2011-07-21,3af19435,misdemeanor
18344,2011-07-21,fb666f0e,misdemeanor
19058,2011-07-21,980ccfde,felony
19773,2011-07-21,48522129,misdemeanor
47,2011-07-22,ef63ca0a,misdemeanor
299,2011-07-22,c2359c71,misdemeanor
1542,2011-07-22,2cb756e6,misdemeanor
1825,2011-07-22,bf4d2023,misdemeanor
3220,2011-07-22,5a88289a,misdemeanor
3411,2011-07-22,b0d05748,misdemeanor
3860,2011-07-22,eb74a064,felony
4731,2011-07-22,851a8491,misdemeanor
5160,2011-07-22,81c6f18c,misdemeanor
5322,2011-07-22,c55a25c7,misdemeanor
6935,2011-07-22,512c199e,misdemeanor
7281,2011-07-22,149d4090,misdemeanor
7319,2011-07-22,70497846,misdemeanor
7906,2011-07-22,8cb40e10,felony
8341,2011-07-22,f1699d36,felony
9797,2011-07-22,a12887f0,misdemeanor
9977,2011-07-22,fe6600b4,felony
10295,2011-07-22,c69773b9,misdemeanor
12489,2011-07-22,550c3493,misdemeanor
12526,2011-07-22,6a9276ff,misdemeanor
12926,2011-07-22,8304acf9,misdemeanor
15993,2011-07-22,d48b7564,misdemeanor
16160,2011-07-22,09b89664,misdemeanor
16611,2011-07-22,c8c11db3,misdemeanor
17066,2011-07-22,d1b7d3d3,misdemeanor
17208,2011-07-22,8f6b8eea,felony
17960,2011-07-22,075a7cd3,misdemeanor
17966,2011-07-22,378ac7cc,misdemeanor
19307,2011-07-22,c57e2fa3,misdemeanor
1064,2011-07-23,f2198768,felony
1223,2011-07-23,1c4819b1,misdemeanor
1936,2011-07-23,6547040f,misdemeanor
1979,2011-07-23,103d0901,felony
6041,2011-07-23,565d66cb,misdemeanor
6618,2011-07-23,068868a4,felony
6985,2011-07-23,427174e5,misdemeanor
9916,2011-07-23,0e30e28b,misdemeanor
11518,2011-07-23,8f497653,misdemeanor
12675,2011-07-23,8bca7ee5,misdemeanor
13857,2011-07-23,e94ae3a4,misdemeanor
14095,2011-07-23,ce038997,misdemeanor
14246,2011-07-23,88aebb6b,misdemeanor
14883,2011-07-23,ead4fa0b,misdemeanor
15629,2011-07-23,01a6a7a1,misdemeanor
16075,2011-07-23,a9dc4a2f,misdemeanor
16109,2011-07-23,e785187d,misdemeanor
17235,2011-07-23,5464829a,misdemeanor
17255,2011-07-23,a2c09f7c,felony
18652,2011-07-23,974e7f66,misdemeanor
18721,2011-07-23,aa002f47,felony
18969,2011-07-23,549a5306,misdemeanor
19832,2011-07-23,4104c966,misdemeanor
91,2011-07-24,41550951,misdemeanor
2009,2011-07-24,5bca8154,felony
2062,2011-07-24,07b4a2eb,misdemeanor
3118,2011-07-24,c75b5008,misdemeanor
3249,2011-07-24,01895351,felony
3409,2011-07-24,03115551,misdemeanor
3472,2011-07-24,f2a1f33a,misdemeanor
3777,2011-07-24,72f92e63,misdemeanor
3925,2011-07-24,04f46b3e,misdemeanor
4280,2011-07-24,6229a95c,felony
8018,2011-07-24,f9db82c2,misdemeanor
9932,2011-07-24,f6f7ce8e,misdemeanor
10148,2011-07-24,843dc24e,misdemeanor
11853,2011-07-24,8b0781a1,felony
12329,2011-07-24,d594024d,felony
12918,2011-07-24,a64132e5,misdemeanor
14749,2011-07-24,aa75b052,felony
15675,2011-07-24,5834c53d,misdemeanor
15880,2011-07-24,059467a3,misdemeanor
16255,2011-07-24,4f0d2e84,misdemeanor
17896,2011-07-24,742610fd,misdemeanor
18653,2011-07-24,2b03fae2,misdemeanor
18677,2011-07-24,97631fb1,misdemeanor
19016,2011-07-24,d46b73cb,felony
19060,2011-07-24,cf0a60cc,misdemeanor
401,2011-07-25,703e8a1f,misdemeanor
406,2011-07-25,385021d5,misdemeanor
447,2011-07-25,36f6ea91,felony
461,2011-07-25,502e24e2,felony
752,2011-07-25,5c21e176,misdemeanor
1083,2011-07-25,63fbb144,misdemeanor
1306,2011-07-25,d63ea8eb,misdemeanor
1524,2011-07-25,1953be23,misdemeanor
2155,2011-07-25,adebb850,misdemeanor
3037,2011-07-25,599c686d,misdemeanor
3712,2011-07-25,68c532da,misdemeanor
3729,2011-07-25,eff1ae5d,misdemeanor
3911,2011-07-25,8ff6f199,felony
4551,2011-07-25,1895e046,misdemeanor
6394,2011-07-25,752811ef,misdemeanor
6474,2011-07-25,2b037510,misdemeanor
6727,2011-07-25,412f0ec6,misdemeanor
7006,2011-07-25,0249a48f,misdemeanor
7114,2011-07-25,0f589015,misdemeanor
7827,2011-07-25,dfc03271,misdemeanor
8036,2011-07-25,004e5615,misdemeanor
8262,2011-07-25,a5b4c137,misdemeanor
8605,2011-07-25,b31b910b,misdemeanor
9062,2011-07-25,7df6a643,felony
10374,2011-07-25,b8e15e40,misdemeanor
11129,2011-07-25,4a8b1499,misdemeanor
11558,2011-07-25,6bba461e,felony
11721,2011-07-25,ae224c55,felony
12472,2011-07-25,8e594364,felony
13463,2011-07-25,7ab1b353,misdemeanor
13743,2011-07-25,34e8d412,misdemeanor
15793,2011-07-25,4efc61e4,misdemeanor
16087,2011-07-25,e78b360a,misdemeanor
16308,2011-07-25,5e2f3652,felony
18863,2011-07-25,04e3b5d0,misdemeanor
19060,2011-07-25,26240aed,misdemeanor
19369,2011-07-25,53dff2f3,misdemeanor
19944,2011-07-25,d01af97a,misdemeanor
310,2011-07-26,994a1249,misdemeanor
391,2011-07-26,ba2ad193,misdemeanor
1047,2011-07-26,cb940062,misdemeanor
1091,2011-07-26,066f47eb,misdemeanor
2320,2011-07-26,993977f0,misdemeanor
2643,2011-07-26,828e9fb4,misdemeanor
4452,2011-07-26,0b6f9787,felony
4733,2011-07-26,3dfedca0,misdemeanor
6769,2011-07-26,ac9d1858,misdemeanor
7347,2011-07-26,a2eaeba8,misdemeanor
7768,2011-07-26,87e119cd,misdemeanor
8542,2011-07-26,a6d2a65e,misdemeanor
8747,2011-07-26,c6767ef0,misdemeanor
8982,2011-07-26,3a1d4ce6,misdemeanor
10343,2011-07-26,6769cb11,misdemeanor
10402,2011-07-26,be06adec,misdemeanor
11051,2011-07-26,99f9814d,felony
11438,2011-07-26,ece3b123,misdemeanor
11628,2011-07-26,49df862d,misdemeanor
11896,2011-07-26,b156f5a0,felony
12826,2011-07-26,c1fd84a5,felony
13879,2011-07-26,35230373,misdemeanor
14258,2011-07-26,1908773f,misdemeanor
15846,2011-07-26,1412359f,misdemeanor
16418,2011-07-26,ade7f403,misdemeanor
17444,2011-07-26,34f7d213,misdemeanor
17616,2011-07-26,a135c266,misdemeanor
18965,2011-07-26,dd216921,misdemeanor
19388,2011-07-26,7fb08f9f,misdemeanor
475,2011-07-27,41653ab7,felony
622,2011-07-27,b91ab516,misdemeanor
775,2011-07-27,d13b25bf,felony
924,2011-07-27,fdd7c69c,misdemeanor
1209,2011-07-27,89dd96ef,misdemeanor
1241,2011-07-27,f96666d1,misdemeanor
2581,2011-07-27,ae1de8a3,felony
3486,2011-07-27,a757626b,misdemeanor
3951,2011-07-27,725f8e5c,misdemeanor
3980,2011-07-27,339fa1c8,misdemeanor
4200,2011-07-27,93f3eade,misdemeanor
5974,2011-07-27,8a9ca290,felony
6075,2011-07-27,c0209236,misdemeanor
6238,2011-07-27,7936f010,misdemeanor
7011,2011-07-27,c9e01303,felony
7137,2011-07-27,62f22617,misdemeanor
7408,2011-07-27,70a0ee4f,misdemeanor
8035,2011-07-27,f92884fb,misdemeanor
9146,2011-07-27,fbebfc6b,misdemeanor
9596,2011-07-27,cf32945b,felony
10085,2011-07-27,639a3cad,felony
10107,2011-07-27,4737746b,misdemeanor
10521,2011-07-27,06376b43,misdemeanor
11694,2011-07-27,e27fb36f,misdemeanor
11757,2011-07-27,dda9889c,misdemeanor
12263,2011-07-27,b02fe114,misdemeanor
12674,2011-07-27,d73d7fa4,misdemeanor
13155,2011-07-27,18a8e9ee,felony
13749,2011-07-27,8d336265,misdemeanor
14988,2011-07-27,11e3d797,misdemeanor
15144,2011-07-27,697c443b,misdemeanor
15174,2011-07-27,7671296d,misdemeanor
15395,2011-07-27,d23355c5,felony
15489,2011-07-27,74a5601f,misdemeanor
15546,2011-07-27,52773552,misdemeanor
16424,2011-07-27,aaaa902a,misdemeanor
18209,2011-07-27,e674cd40,misdemeanor
18319,2011-07-27,dd78aaa2,misdemeanor
18353,2011-07-27,71c1e0a2,felony
18886,2011-07-27,30910d76,felony
19623,2011-07-27,af17b754,felony
19678,2011-07-27,a550d83e,misdemeanor
1992,2011-07-28,aeff1b10,misdemeanor
2199,2011-07-28,330288d4,misdemeanor
2743,2011-07-28,e86e9f27,felony
3220,2011-07-28,0836144f,felony
3728,2011-07-28,c80baf45,felony
4859,2011-07-28,ec8759a0,misdemeanor
4914,2011-07-28,f1f3a4c5,misdemeanor
5361,2011-07-28,252f53b6,felony
6062,2011-07-28,d4800c3b,misdemeanor
6358,2011-07-28,bbb9687c,misdemeanor
7431,2011-07-28,ad0d28ae,misdemeanor
7558,2011-07-28,ad536123,misdemeanor
8111,2011-07-28,ce18c535,misdemeanor
10715,2011-07-28,c1e1488d,felony
11352,2011-07-28,36a8efb4,misdemeanor
12061,2011-07-28,81220780,misdemeanor
