person_id,gender,bdate,home_precinct
17111,M,1993-07-22,62
17113,F,1991-12-02,17
17115,M,1988-07-15,73
17116,M,2000-12-09,2
17117,M,1996-04-09,58
17118,M,1987-07-20,64
17119,M,1976-04-05,24
17120,M,1993-10-06,73
17121,M,1988-05-23,60
17122,male,1977-08-12,69
17123,M,1995-07-18,69
17124,M,1992-07-09,60
17125,F,1988-11-08,42
17126,M,1986-06-25,9
17127,M,1984-11-23,76
17129,M,1987-09-23,66
17130,M,1973-07-03,40
17131,male,1992-04-04,9
17132,M,1995-05-23,38
17133,M,1970-09-03,37
17134,M,1988-03-05,72
17137,M,1992-10-16,19
17138,M,1976-03-08,20
17139,M,1999-01-04,66
17140,M,1980-10-10,43
17142,M,1977-08-11,69
17144,F,1984-04-26,24
17145,M,1995-05-20,69
17146,M,1984-09-01,15
17148,M,1987-10-12,58
17149,F,1994-01-26,48
17150,M,1981-05-05,15
17153,F,1987-09-16,16
17155,F,1988-07-04,26
17157,M,1982-03-23,48
17158,M,1983-11-20,56
17159,M,1966-04-30,19
17160,M,1985-09-16,8
17162,M,1973-12-16,26
17164,F,1982-04-09,33
17165,M,1986-03-12,31
17167,M,1988-02-20,4
17168,M,1985-07-20,46
17170,F,1976-06-29,69
17171,M,1979-10-01,27
17172,F,1990-12-20,28
17173,M,1979-10-09,48
17174,male,1980-03-11,44
17177,M,1972-03-26,3
17178,M,1980-02-09,26
17179,M,1969-06-12,22
17180,M,1976-07-07,39
17181,M,1968-06-30,3
17182,M,1975-07-14,56
17183,M,1978-05-02,24
17184,M,1988-10-09,64
17185,M,1989-02-28,9
17186,M,1973-02-06,38
17187,M,1993-07-18,36
17188,M,1974-01-02,61
17189,M,1985-12-23,32
17191,F,1979-07-26,38
17192,M,1985-01-29,8
17193,M,1986-07-03,76
17194,M,1982-05-24,60
17195,M,1975-02-26,21
17197,M,1986-06-09,72
17198,M,1970-08-26,44
17199,M,1984-01-03,39
17200,F,1996-09-16,65
17201,M,1977-02-05,68
17205,F,1993-01-16,62
17206,F,1985-04-21,61
17208,M,1964-07-17,28
17210,M,1995-07-13,53
17211,M,1989-11-02,35
17212,M,1986-06-20,61
17213,M,1984-03-01,68
17215,M,1988-09-09,46
17216,M,1993-03-03,73
17217,M,1987-01-13,2
17218,male,1976-02-18,64
17219,M,1986-01-26,65
17224,M,1982-11-13,61
17225,male,1974-12-09,15
17226,M,1985-07-28,48
17229,M,1978-12-27,38
17230,male,1996-12-07,31
17231,F,1971-10-17,15
17232,M,1976-12-01,49
17234,M,1991-07-17,3
17235,F,1990-01-23,26
17237,M,1989-11-02,9
17238,M,1970-12-26,48
17239,M,1975-05-14,48
17241,F,1991-05-04,64
17244,F,1998-09-12,46
17246,M,1987-03-16,77
17248,F,1998-04-09,26
17249,M,1978-03-04,75
17252,M,1994-08-28,39
17253,M,1992-09-27,22
17255,M,1986-02-10,53
17256,M,1978-08-24,15
17258,F,1985-08-15,53
17259,F,1987-02-21,8
17261,M,1991-08-31,4
17262,M,1980-02-06,62
17264,F,1981-07-01,70
17265,F,1991-08-24,28
17266,F,1984-12-31,36
17267,M,1983-01-18,62
17268,F,1989-03-06,75
17270,M,1959-09-21,47
17271,M,1979-02-26,4
17272,F,1987-09-13,68
17273,male,1991-12-08,62
17274,M,1988-03-03,36
17275,M,1978-01-20,27
17279,M,1989-05-14,6
17280,M,1987-12-28,53
17282,M,1991-10-01,62
17285,F,1984-11-11,70
17286,M,1984-10-17,26
17287,F,1986-03-30,41
17288,F,1986-01-30,53
17289,M,1992-03-31,76
17290,F,1987-07-29,68
17292,M,1987-07-31,71
17293,M,1997-09-19,43
17296,M,1979-03-12,49
17297,M,1997-09-13,47
17300,F,1974-10-15,66
17301,M,1993-04-01,36
17305,F,1981-07-03,32
17306,M,1986-09-15,36
17308,M,1986-09-29,4
17309,M,1962-07-07,32
17310,F,1972-12-30,68
17311,M,1985-10-04,57
17312,M,1991-07-01,56
17313,M,1985-10-19,73
17314,M,1982-02-01,56
17315,M,1991-08-23,69
17316,F,1983-08-11,36
17318,M,1986-04-06,58
17320,M,1978-10-01,65
17321,M,1985-01-12,60
17322,M,1984-11-01,55
17324,M,1983-08-12,38
17326,M,1989-03-16,56
17327,M,1980-06-14,65
17330,M,1984-12-18,75
17331,M,1991-06-20,38
17332,M,1979-12-12,24
17333,M,1976-10-30,72
17334,F,1973-07-26,66
17335,M,1982-11-27,40
17336,M,1980-08-08,69
17337,M,1983-08-23,48
17338,M,1985-07-04,53
17339,F,1975-08-22,26
17340,M,1971-11-15,56
17341,M,1992-04-18,13
17342,M,1987-10-16,66
17343,F,1979-07-22,61
17344,M,1998-04-01,38
17345,M,1977-02-25,75
17346,M,1989-08-28,9
17347,F,1989-08-18,43
17348,M,1980-11-18,3
17349,M,1992-11-12,69
17351,M,1986-04-21,14
17352,F,1995-11-25,21
17353,M,1987-08-07,13
17354,M,1970-01-23,43
17355,F,1983-11-15,42
17356,M,1983-06-23,8
17358,M,1988-12-18,17
17359,M,1970-04-11,44
17360,M,1982-07-01,28
17362,M,1993-11-01,25
17363,M,1978-01-01,66
17365,F,1983-02-20,47
17366,M,1972-12-09,43
17367,M,1981-07-11,28
17368,M,1981-07-19,1
17370,M,1980-02-20,28
17371,M,1978-12-24,68
17372,M,1973-10-29,68
17373,M,1989-09-08,65
17375,M,1990-01-30,9
17376,M,1989-01-25,73
17377,M,1988-11-07,71
17378,F,1993-03-08,73
17381,M,1987-01-14,39
17382,M,1984-03-24,43
17383,M,1988-02-17,58
17385,M,1984-12-21,61
17386,M,1993-10-11,58
17390,M,1992-04-27,36
17391,M,1973-11-05,21
17392,M,1962-10-14,66
17396,F,1993-08-15,26
17398,M,1989-11-18,26
17399,M,1994-10-20,71
17401,M,1989-10-16,41
17403,female,1982-07-29,49
17404,M,1980-07-28,27
17405,M,1987-07-01,51
17408,male,1987-08-09,40
17409,M,1982-06-02,2
17410,M,1988-08-16,64
17411,M,1981-10-20,28
17412,M,1976-02-03,33
17414,F,1996-12-15,7
17415,M,1984-10-20,40
17417,M,1977-07-20,53
17418,M,1990-05-20,53
17419,M,1991-10-09,31
17420,M,1985-02-12,3
17422,M,1974-05-22,33
17423,F,1982-08-08,29
17424,M,1993-03-12,35
17425,male,1977-10-18,59
17426,M,1987-08-19,52
17427,F,1994-10-23,70
17428,M,1982-09-11,42
17429,M,1984-12-28,49
17430,M,1977-03-24,64
17433,M,1989-05-13,71
17434,M,1985-10-25,17
17435,M,1989-03-16,53
17436,M,1988-06-17,40
17438,M,1975-04-28,61
17439,female,1989-08-27,68
17440,M,1983-10-25,64
17441,M,1975-03-03,53
17442,M,1983-05-01,40
17444,M,1994-06-23,41
17445,M,1989-04-03,9
17446,M,1990-02-06,60
17448,M,1979-08-22,68
17449,M,1991-12-17,43
17450,M,1976-08-17,63
17452,M,1986-11-07,34
17453,M,1978-08-03,19
17454,M,1972-07-29,11
17456,M,1979-07-16,52
17457,M,1970-02-10,75
17458,M,1985-09-10,69
17460,M,1984-10-06,67
17461,M,1974-08-07,69
17462,M,1978-09-22,47
17463,M,1994-10-25,39
17465,F,1974-08-07,32
17466,M,1990-05-29,13
17467,M,1979-09-26,32
17468,F,1989-02-21,65
17469,M,1970-01-18,39
17471,F,1992-05-12,64
17472,male,1988-08-03,32
17473,F,1988-07-18,26
17474,M,1979-03-10,4
17475,F,1988-07-18,65
17477,M,1988-12-19,64
17478,M,1995-09-25,42
17480,F,1986-04-11,43
17482,M,1990-11-20,39
17483,M,1980-07-30,66
17484,M,1981-12-05,22
17485,M,1985-12-29,61
17487,M,1986-12-28,56
17489,female,1977-12-04,46
17490,M,1974-09-08,72
17491,M,1969-12-28,28
17492,F,1979-11-17,31
17493,M,1979-02-16,28
17494,M,1991-04-13,26
17497,M,1979-09-25,18
17500,M,1988-06-03,42
17502,M,1989-07-04,60
17503,F,1994-04-05,66
17505,M,1983-04-17,75
17508,M,1981-10-05,15
17509,M,1982-06-02,23
17511,M,1973-01-10,73
17512,M,1981-01-16,69
17513,M,1975-11-16,36
17516,female,1981-01-26,38
17517,male,1976-07-02,19
17518,M,1973-06-22,40
17520,male,1985-04-03,4
17521,F,1973-07-13,46
17522,M,1984-09-24,49
17523,M,1975-09-05,34
17524,M,1991-09-11,58
17525,M,1986-02-20,6
17526,M,1983-02-08,3
17528,M,1986-08-14,5
17529,M,1981-01-28,26
17530,F,1983-10-01,69
17531,M,1988-07-25,27
17532,M,1979-03-03,2
17537,M,1987-07-13,66
17538,M,1965-08-18,69
17539,M,1985-11-06,8
17540,M,1990-02-27,28
17541,M,1985-07-09,22
17542,M,1995-03-23,67
17543,M,1977-03-08,70
17544,F,1982-06-09,39
17546,M,1975-12-16,58
17548,M,1967-08-18,4
17553,M,1979-11-01,69
17554,male,1969-05-15,28
17555,M,1972-02-26,11
17556,male,1986-09-13,76
17557,M,1985-10-15,58
17558,M,1976-02-24,68
17559,M,1985-08-16,56
17560,M,1983-07-30,4
17561,M,1990-02-23,69
17562,M,1995-01-16,26
17563,F,1978-05-30,28
17566,M,1982-05-14,43
17567,M,1990-01-15,49
17568,M,1987-10-15,48
17569,M,1989-08-18,47
17570,M,1977-04-12,53
17571,M,1979-12-15,31
17572,M,1986-01-15,4
17573,M,1970-12-10,31
17576,F,1984-01-27,31
17577,F,1983-09-16,73
17578,F,1982-07-24,76
17579,M,1989-07-04,24
17580,M,1971-12-04,43
17581,M,1992-08-08,47
17583,F,1979-08-15,48
17585,M,1985-06-24,73
17586,M,1987-01-26,53
17589,M,1985-12-24,5
17590,M,1984-12-09,72
17591,M,1966-01-23,64
17592,F,1983-09-12,68
17593,M,1985-10-02,46
17594,F,1971-04-03,49
17595,M,1986-05-04,34
17596,M,1991-11-29,16
17597,M,1975-10-11,58
17598,M,1987-07-10,19
17599,male,1980-11-03,58
17600,M,1979-02-01,25
17603,F,1975-04-19,31
17604,M,1985-09-27,68
17605,M,1982-11-19,62
17606,M,1973-02-19,11
17608,M,1989-10-08,27
17610,M,1977-07-24,56
17611,M,1985-07-07,16
17612,M,1987-10-01,8
17613,F,1985-07-03,55
17614,male,1984-01-05,13
17616,M,1975-09-05,4
17617,F,1965-04-22,62
17618,M,1985-09-02,5
17619,M,1981-08-04,15
17620,F,1981-10-08,47
17621,M,1986-09-09,3
17626,F,1980-08-25,9
17630,M,1978-04-22,26
17631,M,1983-10-11,69
17632,M,1970-03-27,26
17633,M,1970-08-31,38
17636,M,1984-02-08,60
17638,M,1974-10-23,41
17640,M,1980-07-03,65
17642,M,1990-07-25,49
17645,M,1981-07-29,56
17646,M,1987-10-09,22
17647,M,1984-01-18,38
17649,M,1980-08-23,46
17650,M,1980-11-25,48
17651,M,1987-11-18,31
17652,M,1987-04-30,73
17653,M,1980-02-28,56
17654,M,1995-03-02,53
17655,F,1969-01-05,43
17656,M,1991-09-03,11
17657,M,1982-02-12,2
17660,F,1974-08-19,58
17661,M,1982-01-12,69
17662,M,1990-08-08,65
17663,M,1985-04-20,3
17666,F,1998-04-15,23
17667,M,1983-02-24,65
17668,M,1988-07-12,1
17669,F,1976-03-20,32
17670,M,1985-02-10,2
17672,M,1981-04-12,32
17673,M,1982-12-26,66
17676,F,1980-08-01,2
17677,M,1984-01-20,62
17678,female,1982-11-03,44
17679,M,1991-10-01,55
17681,male,1983-10-29,60
17682,F,1994-05-21,24
17684,M,1989-01-10,53
17685,M,1976-08-28,32
17686,F,1967-09-17,63
17687,M,1992-03-24,66
17688,F,1976-04-02,36
17691,M,1984-08-01,56
17695,M,1980-01-25,73
17696,M,1988-09-12,39
17697,M,1983-10-01,38
17698,F,1986-09-21,44
17699,M,1977-10-02,24
17701,M,1990-12-13,28
17702,M,1980-07-08,15
17703,M,1997-07-03,42
17704,M,1981-04-24,35
17705,M,1984-04-17,34
17708,M,1985-09-18,33
17709,M,1952-08-28,1
17711,male,1984-08-12,64
17714,male,1979-10-04,64
17715,male,1988-07-21,15
17716,M,1986-04-16,66
17717,male,1987-01-28,43
17718,M,1969-08-30,28
17719,M,1982-01-15,66
17722,M,1988-08-20,65
17723,F,1979-09-24,49
17725,M,1964-09-15,27
17726,M,1985-10-23,61
17727,M,1982-09-15,72
17728,M,1975-08-28,64
17729,M,1988-03-17,65
17731,M,1981-10-30,62
17733,M,1983-10-20,62
17734,F,1971-02-16,73
17735,M,1982-01-29,1
17736,F,1980-07-31,7
17738,M,1982-05-18,11
17739,M,1982-10-04,72
17740,M,1992-07-30,9
17741,M,1990-03-07,66
17742,F,1991-11-11,36
17743,M,1996-05-25,52
17744,M,1985-08-24,48
17745,M,1982-04-28,7
17746,M,1987-09-02,68
17747,M,1999-07-07,70
17748,F,1993-02-01,58
17749,M,1978-05-28,8
17750,F,1983-04-11,66
17751,M,1971-10-27,24
17752,M,1992-07-07,32
17753,M,1975-06-21,43
17754,M,1989-11-10,37
17756,male,1989-01-04,2
17757,male,2002-01-02,40
17758,M,1978-11-15,64
17760,M,1992-03-02,38
17762,M,1983-11-14,41
17763,male,1986-08-05,7
17765,M,1985-11-06,36
17766,M,1993-03-22,61
17767,M,1990-09-02,3
17768,M,1993-06-15,41
17769,M,1987-09-17,69
17774,M,1977-10-24,18
17775,M,1990-12-22,60
17776,male,1984-08-20,28
17777,M,1982-05-19,32
17778,M,1972-01-29,66
17779,F,1979-12-18,58
17781,F,1992-10-16,48
17782,M,1988-12-02,72
17783,M,1991-09-20,69
17784,M,1976-12-01,12
17785,M,1977-10-01,58
17787,M,1979-04-19,36
17789,M,1978-07-07,46
17791,M,1982-06-28,8
17792,M,1983-10-23,59
17793,M,1988-07-26,68
17794,M,1982-07-15,34
17797,M,1980-04-18,55
17798,M,1983-01-24,72
17800,M,1989-04-15,65
17801,M,1990-07-01,29
17802,M,1990-04-09,11
17803,M,1987-05-15,72
17804,M,1980-02-17,49
17805,F,1974-11-18,36
17806,M,1975-08-07,53
17808,M,1973-03-08,32
17809,M,1972-09-22,65
17811,M,1969-09-16,26
17812,M,1991-06-12,58
17813,M,1977-08-31,76
17814,M,1959-12-20,52
17815,M,1979-10-04,64
17816,F,1996-10-30,15
17817,M,1993-09-28,1
17820,M,1984-07-19,19
17821,M,1986-07-12,4
17822,M,1993-11-16,66
17823,M,1986-09-13,62
17824,M,1993-07-06,64
17825,M,1992-05-07,60
17827,M,1995-02-20,49
17828,F,1980-01-01,4
17829,F,1982-03-19,77
17830,M,1984-08-08,4
17831,M,1996-08-18,64
17833,M,1984-12-26,32
17834,M,1985-06-10,30
17835,M,1988-01-30,42
17836,M,1991-08-27,19
17837,F,1975-12-24,53
17838,M,1983-08-18,46
17840,F,1969-12-12,76
17841,M,1985-05-25,1
17842,male,1984-11-11,52
17845,M,1972-09-11,9
17846,M,1972-03-08,38
17847,male,1990-07-16,53
17848,M,1967-11-24,49
17849,M,1965-02-17,19
17850,M,1981-08-02,27
17851,M,1993-03-08,69
17852,M,1971-04-25,66
17854,M,1992-11-13,46
17855,M,1982-01-06,65
17856,M,1969-07-01,22
17857,F,1964-01-10,49
17858,F,1990-10-11,1
17859,M,1990-02-26,49
17861,M,1997-09-16,27
17862,M,1974-12-04,77
17863,M,1986-03-06,37
17864,F,1979-08-27,48
17865,F,1971-10-07,66
17866,M,1997-10-20,4
17868,M,1986-04-21,42
17869,M,1972-08-17,25
17870,male,1983-11-20,65
17872,M,1986-09-12,15
17873,M,1992-03-30,39
17875,M,1998-08-19,49
17876,M,1979-10-18,73
17878,M,1982-10-21,61
17879,F,1968-09-29,62
17880,M,1990-04-13,49
17883,F,1989-05-01,33
17885,M,1978-09-17,3
17886,M,1993-02-17,25
17887,F,1993-12-17,26
17888,M,1988-07-03,27
17890,F,1992-12-23,4
17892,M,1974-01-03,61
17893,M,1983-02-25,3
17894,M,1990-02-05,15
17895,F,1987-04-11,68
17896,M,1972-12-19,38
17897,M,1988-03-26,75
17898,M,1972-01-24,4
17899,M,1984-08-31,39
17900,M,1978-07-21,32
17901,F,1980-06-03,1
17902,M,1978-05-20,68
17903,M,1985-03-10,26
17904,M,1975-12-21,41
17905,male,1988-03-05,2
17906,M,1977-12-13,2
17908,male,1990-10-09,36
17909,male,1978-07-25,38
17910,M,1987-06-20,38
17911,M,1981-01-21,58
17913,M,1976-10-26,2
17915,F,1979-08-11,40
17916,M,1991-11-09,64
17917,F,1989-02-26,28
17918,M,1988-07-14,42
17919,M,1970-06-28,49
17920,M,1990-07-05,47
17921,M,1975-01-24,36
17922,M,1966-01-16,11
17923,M,1983-10-26,60
17925,M,1985-07-20,15
17926,M,1980-09-22,4
17927,M,1994-10-19,4
17928,M,1979-02-03,53
17929,F,1984-11-04,62
17930,F,1986-02-21,57
17931,M,1974-01-10,47
17934,F,1981-08-29,68
17935,M,1986-08-20,28
17936,M,1986-09-16,15
17937,M,1975-11-11,4
17938,M,1984-08-01,46
17939,M,1976-07-13,76
17940,M,1988-11-13,28
17941,M,1992-08-18,12
17942,M,1976-08-12,7
17946,M,1982-02-12,12
17947,M,1980-03-22,77
17948,M,1984-07-15,24
17949,M,1986-09-11,40
17950,F,1993-11-18,6
17952,M,1988-12-09,73
17953,male,1981-07-13,62
17954,F,1986-01-29,47
17956,M,1981-09-22,65
17957,M,1979-09-10,22
17958,female,1988-11-29,73
17960,M,1988-03-20,61
17961,M,1987-08-04,49
17962,M,1992-12-11,4
17963,F,1978-02-07,9
17964,F,1981-04-06,53
17965,M,1969-12-20,39
17966,M,1991-04-17,56
17967,M,1975-08-17,77
17970,male,1983-02-15,27
17971,M,1967-10-19,18
17972,M,1985-12-13,61
17973,M,1993-07-08,69
17975,F,1977-02-14,58
17976,M,1981-08-10,57
17977,M,1992-09-07,38
17978,M,1978-11-12,65
17980,M,1982-08-01,4
17981,F,1994-07-04,57
17983,F,1960-06-16,66
17984,M,1982-07-19,15
17985,F,1993-02-09,47
17986,M,1974-03-17,31
17987,M,1981-04-08,17
17988,M,1989-11-12,26
17989,M,1971-04-17,53
17990,M,1984-06-01,5
17991,M,1989-10-05,23
17992,F,1973-07-19,56
17993,M,1995-01-30,2
17994,M,1969-03-07,16
17995,male,1983-01-31,40
17996,M,1982-09-12,22
17998,M,1989-06-25,72
17999,M,1976-07-29,9
18000,M,1987-12-12,24
18001,M,1971-02-26,65
18003,M,1987-02-21,49
18004,M,1965-10-06,33
18005,M,1973-09-13,46
18006,M,1988-02-05,57
18007,F,1975-06-10,28
18008,M,1985-06-28,46
18010,M,1988-10-19,38
18011,M,1992-05-22,67
18012,male,1979-02-25,9
18013,male,1982-05-06,19
18016,F,1986-07-11,38
18017,M,1991-04-17,4
18019,F,1988-04-21,14
18020,M,1985-01-19,63
18022,M,1992-09-12,42
18023,M,1971-04-05,4
18024,M,1986-07-28,62
18025,M,1977-11-04,68
18026,M,1991-01-15,72
18027,M,1975-10-18,56
18029,M,1985-07-16,17
18031,M,1982-01-15,66
18032,M,1992-10-06,64
18033,male,1974-07-02,13
18034,M,1970-07-13,68
18035,M,1996-02-25,60
18036,M,1987-06-12,77
18037,M,1987-03-30,2
18038,M,1978-11-15,36
18039,M,1965-10-07,69
18040,F,1989-01-23,75
18041,F,1975-08-18,43
18042,M,1989-08-10,9
18043,M,1974-02-07,15
18044,M,1972-04-12,66
18045,M,1986-08-14,12
18046,M,1989-02-08,6
18047,M,1966-10-24,19
18048,M,1990-09-28,5
18050,M,1983-02-03,24
18053,M,1995-12-16,49
18054,male,1974-11-26,69
18055,M,1983-04-17,8
18056,F,1987-08-16,75
18057,male,1974-09-05,32
18058,M,1964-04-16,1
18059,M,1983-03-10,52
18060,M,1983-11-04,40
18061,M,1990-09-15,57
18062,F,1983-09-23,73
18063,M,1975-07-18,68
18064,F,1973-12-31,11
18065,female,1975-10-26,39
18066,M,1989-04-28,31
18067,M,1988-01-21,49
18068,M,1986-08-29,70
18070,M,1972-07-04,48
18071,F,1972-11-13,11
18072,M,1968-08-16,70
18073,M,1977-10-27,48
18075,M,1988-03-08,56
18076,M,1982-02-10,64
18077,M,1987-09-28,72
18078,M,1993-01-24,66
18080,M,1989-07-25,38
18081,F,1976-08-06,32
18083,M,1981-09-04,60
18084,M,1988-07-21,72
18085,M,1995-04-29,68
18086,M,1991-07-17,17
18087,M,1979-03-19,53
18088,M,1991-08-21,58
18089,M,1979-03-22,61
18090,M,1985-10-15,6
18091,M,1975-11-02,22
18092,M,1988-09-23,68
18093,M,1985-12-26,36
18094,M,1981-12-03,57
18095,M,1979-08-18,36
18096,M,1974-08-12,58
18097,M,1962-02-06,73
18098,M,1996-09-24,46
18099,M,1993-10-01,73
18102,M,1984-04-25,15
18104,M,1971-12-19,66
18105,M,1990-09-08,41
18107,M,1999-11-13,22
18108,M,1992-01-14,72
18109,F,1978-07-15,12
18111,M,1995-12-17,4
18112,M,1981-01-22,69
18115,M,1983-05-27,13
18118,M,1975-09-05,28
18120,F,1990-12-30,4
18121,F,1993-10-11,32
18122,M,1982-08-08,64
18123,M,1986-12-02,26
18124,M,1986-01-31,4
18125,M,1993-12-25,9
18127,M,1980-11-15,26
18128,M,1987-10-19,22
18129,M,1985-10-25,31
18130,M,1979-10-03,66
18131,M,1988-10-04,12
18133,male,1980-04-18,61
18134,F,1984-04-04,11
18135,M,1987-08-13,38
18136,M,1989-04-15,33
18137,M,1981-08-23,38
18139,M,1995-12-20,57
18140,M,1993-03-08,2
18141,M,1980-07-29,55
18142,M,1973-04-29,1
18143,F,1983-12-28,2
18145,F,1972-11-02,19
18146,M,1969-08-16,2
18147,M,1984-12-13,76
18148,M,1986-12-16,50
18150,M,1990-09-28,18
18151,M,1982-11-29,57
18152,M,1976-06-23,4
18153,M,1975-07-14,61
18157,F,1965-09-30,3
18158,M,1993-03-11,36
18159,F,1981-09-06,36
18160,F,1975-07-12,33
18161,M,1981-10-02,66
18162,M,1993-02-23,28
18163,M,1989-11-12,26
18164,M,1977-05-07,15
18165,M,1971-10-16,1
18166,M,1980-09-26,19
18167,M,1990-09-27,12
18168,M,1987-02-15,7
18169,F,1979-07-19,19
18170,M,1980-11-09,4
18171,M,1976-07-22,27
18173,M,1978-09-27,53
18175,M,1991-08-31,42
18177,M,1997-09-05,65
18178,M,1986-01-29,42
18179,F,1973-03-22,37
18180,male,1975-10-17,57
18181,M,1993-07-04,69
18184,M,1989-04-14,57
18186,M,1991-04-05,27
18187,F,1981-02-03,68
18188,M,1987-11-17,1
18192,M,1991-07-05,39
18193,F,1988-07-28,39
18194,M,1976-12-16,48
18196,M,1993-04-16,4
18197,male,1976-06-15,27
18198,M,1992-09-17,65
18200,M,1977-12-09,42
18201,M,1971-08-11,19
18202,M,1978-11-12,16
18203,M,1990-09-30,69
18204,M,1987-03-13,39
18206,M,1973-07-27,58
18207,M,1993-05-29,75
18208,M,1986-03-17,36
18209,M,1960-06-16,56
18211,M,1985-07-28,57
18212,M,1986-09-19,56
18213,M,1979-01-13,74
18214,M,1968-06-21,68
18215,male,1984-07-08,73
18216,M,2001-10-09,1
18217,M,1985-10-17,43
18218,M,1988-10-28,28
18219,M,1982-10-14,28
18220,M,1994-05-09,7
18223,M,1984-10-06,28
18224,M,1982-12-17,13
18225,M,1982-07-25,26
18226,M,1981-02-28,72
18228,M,1982-03-29,64
18229,M,1982-12-14,2
18230,M,1986-04-18,69
18231,M,1978-01-07,49
18233,M,1991-08-20,61
18234,M,1969-12-30,40
18235,F,1980-03-24,65
18236,F,1971-03-10,15
18237,M,1986-07-07,32
18238,M,1983-07-06,57
18239,M,1980-03-04,26
18240,M,1986-07-03,77
18241,F,1983-07-15,46
18242,M,1993-04-07,36
18243,M,1978-10-13,60
18244,M,1981-08-22,8
18246,F,1989-01-22,15
18247,M,1975-02-01,15
18251,M,1978-01-29,75
18252,F,1984-07-31,58
18255,M,1982-10-06,38
18256,M,1986-11-08,28
18257,M,1985-11-05,60
18258,M,1966-10-12,36
18260,M,1978-02-15,11
18261,M,1994-11-25,8
18263,M,1997-03-03,69
18265,F,1987-11-13,56
18268,M,1985-09-19,45
18269,M,1975-09-08,75
18270,male,1966-04-02,62
18271,female,1989-11-24,25
18272,M,1988-06-28,60
18273,F,1986-12-08,57
18274,M,1984-03-07,58
18278,M,1982-09-27,9
18279,M,1985-08-25,75
18280,M,1975-11-21,49
18282,F,1987-03-09,61
18283,M,1991-06-10,36
18285,M,1978-11-03,32
18286,M,1994-09-28,15
18287,M,1986-12-24,74
18288,male,1971-11-03,69
18289,M,1992-06-07,7
18290,M,1991-02-03,4
18291,M,1984-02-29,37
18295,M,1992-07-25,73
18296,M,1985-07-01,62
18297,M,1986-02-12,68
18299,M,1977-04-22,28
18300,male,1990-07-20,58
18301,M,1981-12-10,53
18302,M,1986-11-21,58
18303,F,1989-01-18,52
18305,M,1972-05-13,8
18306,M,1991-12-11,68
18307,M,1978-10-25,73
18309,M,1957-04-03,46
18310,M,1986-01-17,18
18312,M,1987-09-28,25
18313,M,1989-10-15,66
18314,M,1994-09-27,9
18315,M,1980-07-17,22
18316,M,1986-10-23,30
18317,M,1984-07-30,18
18318,M,1985-08-06,42
18319,M,1989-03-16,47
18320,M,1989-02-20,2
18321,M,1981-07-28,48
18322,F,1966-10-05,14
18323,M,1975-07-12,49
18324,M,1977-10-14,18
18326,M,1990-04-20,32
18327,male,1995-01-25,49
18329,M,1977-06-01,16
18330,M,1988-08-13,65
18331,M,1973-07-22,69
18332,M,1975-01-09,47
18333,M,1973-12-21,73
18336,M,1982-09-14,18
18341,M,1975-07-15,69
18342,F,1995-01-17,64
18343,M,1988-09-17,59
18344,M,1978-12-12,49
18345,M,1994-09-20,36
18347,male,1973-12-05,39
18348,F,1983-03-17,65
18349,M,1987-12-10,65
18351,F,1977-08-06,3
18352,M,1975-01-04,4
18353,F,1988-01-23,12
18356,male,1946-10-16,34
18357,M,1980-06-13,46
18358,M,1993-05-24,58
18359,M,1980-12-04,68
18360,male,1984-10-26,9
18361,M,1990-11-01,73
18362,M,1980-08-12,61
18363,M,1982-06-28,2
18364,M,1989-06-05,8
18366,M,1990-12-22,49
18367,M,1979-03-20,46
18369,M,1990-09-05,73
18370,M,1980-01-17,5
18372,M,1973-05-23,15
18375,M,1980-12-30,8
18376,F,1973-02-06,71
18377,M,2003-12-14,15
18378,F,1972-10-22,28
18380,M,1978-10-28,61
18381,M,1983-01-18,59
18382,M,1982-10-18,66
18384,M,1983-02-23,22
18385,M,1978-08-08,32
18386,M,1987-08-07,64
18390,M,1986-08-03,62
18391,M,1986-03-16,65
18393,M,1987-07-12,66
18394,M,1984-03-01,15
18395,M,1970-04-23,43
18396,M,1978-11-28,46
18397,M,1991-11-24,25
18398,F,1993-04-20,3
18399,F,1995-08-08,3
18400,F,1979-07-01,8
18401,M,1982-08-29,68
18405,F,1991-10-02,64
18406,F,1985-06-01,40
18407,M,1990-07-29,44
18408,M,1989-11-07,64
18409,F,1977-04-11,49
18410,M,1969-11-24,36
18411,M,1974-08-23,35
18412,M,1982-05-25,46
18413,M,1980-04-08,72
18415,M,1978-12-17,58
18416,M,1977-01-09,29
18417,F,1989-12-31,62
18421,M,1991-10-26,43
18423,M,1980-01-30,27
18424,M,1984-09-16,53
18425,M,1988-11-13,77
18426,M,1991-03-30,31
18427,M,1979-07-12,1
18428,M,1972-08-26,33
18429,M,1984-05-24,71
18430,M,1985-08-30,13
18432,M,1983-08-13,26
18434,F,1975-07-14,38
18435,M,1975-05-21,41
18437,M,1983-11-21,15
18438,F,1988-08-10,68
18439,M,1982-01-16,34
18441,F,1982-02-27,9
18442,M,1990-08-14,1
18443,F,1985-04-11,75
18445,F,1984-07-26,28
18446,M,1984-11-21,60
18447,M,1973-09-05,31
18448,F,1987-05-14,53
18449,M,1984-09-02,55
18450,F,1990-08-14,72
18451,female,1976-09-30,36
18452,M,1981-07-11,28
